budget,revenue,original_title,vote_average,release_year
25000000,36400360,Vegas Vacation,6.1,1997
19000000,6682098,U Turn,6.6,1997
30000000,25480490,Mimic,5.3,1997
20000000,5716080,One Eight Seven,6.4,1997
40000000,87840042,Spawn,5,1997
250000,501818,Cube,6.7,1997
28000000,5684789,Kundun,7.1,1997
80000000,17626234,The Postman,6.1,1997
50000000,48169156,G.I. Jane,6,1997
60000000,33956608,The Relic,5.7,1997
60000000,16000000,Fire Down Below,5,1997
38000000,122417389,MouseHunt,6.1,1997
5000000,3263585,The Sweet Hereafter,6.4,1997
15000000,44862187,Cop Land,6.5,1997
20000000,60000000,Selena,6.9,1997
25000000,100000000,Spice World - The Movie,5.2,1997
18000000,8038061,The Ice Storm,6.3,1997
3000000,23144499,Air Bud,5.3,1997
32000000,3566637,Cats Don't Dance,7.1,1997
30000000,51376861,Mortal Kombat: Annihilation,3.9,1997
55000000,31987563,Metro,5.3,1997
5000000,15738769,Wishmaster,5.4,1997
35000000,31611225,For Richer or Poorer,5.8,1997
10000000,17979739,Turbo: A Power Rangers Movie,4.6,1997
20000000,13801755,The Man Who Knew Too Little,6.5,1997
55000000,11466088,Turbulence,5.3,1997
16000000,1686429,Steel,4.3,1997
28000000,41230799,Private Parts,6.6,1997
12000000,4000000,Playing God,5.7,1997
19000000,44332015,Picture Perfect,5.2,1997
35000000,791830,Anna Karenina,6,1997
25000000,11838218,Most Wanted,6,1997
35000000,25105255,Midnight in the Garden of Good and Evil,6.4,1997
22000000,26570463,An American Werewolf in Paris,5.3,1997
36000000,74000000,Amistad,6.6,1997
6000000,6330054,Affliction,5,1997
30000000,13130349,Rosewood,6,1997
73000000,229074524,The Lost World: Jurassic Park,6.1,1997
37000000,6482195,Switchback,5.7,1997
4000000,29456000,La vÃ©ritÃ© si je mens !,6.4,1997
786675,861789,The Castle,7,1997
150000000,1274219009,Frozen,7.5,2013
105000000,716392705,Gravity,7.4,2013
170000000,479765000,Thor: The Dark World,6.8,2013
200000000,1215439994,Iron Man 3,6.9,2013
75000000,117698894,Now You See Me,7.3,2013
130000000,847423452,The Hunger Games: Catching Fire,7.4,2013
100000000,392000694,The Wolf of Wall Street,7.9,2013
180000000,407602906,Pacific Rim,6.7,2013
120000000,286168572,Oblivion,6.3,2013
250000000,958400000,The Hobbit: The Desolation of Smaug,7.6,2013
225000000,662845518,Man of Steel,6.5,2013
23000000,47351251,Her,7.8,2013
76000000,970761885,Despicable Me 2,7,2013
190000000,467365246,Star Trek Into Darkness,7.4,2013
20000000,187000000,12 Years a Slave,7.9,2013
38000000,98337295,Riddick,6.2,2013
13000000,318000141,The Conjuring,7.4,2013
105000000,351040419,The Great Gatsby,7.2,2013
115000000,286140700,Elysium,6.5,2013
92000000,304654182,A Good Day to Die Hard,5.2,2013
3000000,89328627,The Purge,5.8,2013
200000000,743559607,Monsters University,7,2013
200000000,531865000,World War Z,6.7,2013
90000000,188133322,The Secret Life of Walter Mitty,7,2013
110000000,125537191,Ender's Game,6.6,2013
37000000,269994119,We're the Millers,6.9,2013
61000000,131940411,2 Guns,6.6,2013
38000000,90247624,Rush,7.7,2013
130000000,371876278,G.I. Joe: Retaliation,5.4,2013
11000000,32935319,Inside Llewyn Davis,7.1,2013
70000000,161025640,Olympus Has Fallen,6.2,2013
90000000,174578751,Percy Jackson: Sea of Monsters,5.9,2013
46000000,122126687,Prisoners,7.8,2013
40000000,251171807,American Hustle,6.8,2013
35000000,116980662,Warm Bodies,6.4,2013
50000000,224803475,Hansel & Gretel: Witch Hunters,5.7,2013
175000000,150962475,47 Ronin,5.8,2013
60000000,90565421,The Mortal Instruments: City of Bones,6.2,2013
100000000,268426634,Epic,6.4,2013
40000000,149295601,Lone Survivor,7.4,2013
5000000,55198285,Dallas Buyers Club,7.8,2013
130000000,61648500,R.I.P.D.,5.3,2013
50000000,219788712,Planes,5.7,2013
5000000,31724284,Spring Breakers,5,2013
13000000,68572378,The Call,6.6,2013
17000000,97542952,Evil Dead,6.3,2013
28000000,134402450,Last Vegas,6.4,2013
30000000,36894225,The Family,6.1,2013
15000000,35485608,The Place Beyond the Pines,6.7,2013
80000000,246984278,Grown Ups 2,5.9,2013
103000000,362000072,The Hangover Part III,6,2013
135000000,585178928,The Croods,6.8,2013
22000000,43058898,Homefront,6.4,2013
50000000,122915111,Escape Plan,6.7,2013
30000000,82394288,Carrie,5.8,2013
55000000,95000000,Captain Phillips,7.7,2013
25000000,71009334,The Counselor,4.9,2013
150000000,205366737,White House Down,6.4,2013
8000000,63464861,Begin Again,7.2,2013
35000000,21819348,The Big Wedding,5.6,2013
12000000,1456675,Life of Crime,5.6,2013
195000000,197687603,Jack the Giant Slayer,5.5,2013
30000000,62616646,Runner Runner,5.5,2013
55000000,9489829,Bullet to the Head,5.2,2013
11000000,7847000,What If,6.7,2013
26000000,51164106,Delivery Man,6.1,2013
32000000,126041322,This Is the End,6.2,2013
15000000,151831537,Jackass Presents: Bad Grandpa,6.1,2013
35000000,46216641,Parker,5.6,2013
130000000,243843127,After Earth,5.1,2013
43000000,158674180,The Heat,6.6,2013
35000000,112544580,Saving Mr. Banks,7.3,2013
28000000,29000000,Kick-Ass 2,6.3,2013
5000000,44030246,Oculus,6.2,2013
255000000,89289910,The Lone Ranger,6,2013
60000000,105200903,Gangster Squad,6.1,2013
35000000,173965010,Identity Thief,5.6,2013
12000000,12077441,Stoker,6.3,2013
9000000,6108720,All Is Lost,6.5,2013
20000000,47241945,Texas Chainsaw 3D,5.4,2013
2500000,6854611,The Spectacular Now,6.8,2013
20000000,24261569,Trance,6.4,2013
50000000,173649015,Anchorman 2: The Legend Continues,6,2013
200000000,491868548,Oz: The Great and Powerful,5.6,2013
135000000,282570682,Turbo,6.1,2013
20000000,8352885,Redemption,5.7,2013
25000000,86175291,Pain & Gain,6.1,2013
44000000,63327201,The Host,6,2013
30000000,4861022,Oldboy,6,2013
18000000,20275812,Labor Day,6.6,2013
15000000,146497771,Mama,6,2013
32000000,57284237,The Physician,7.2,2013
13000000,18000000,Admission,5.4,2013
25000000,115922175,The Butler,7.2,2013
6000000,32438988,Movie 43,4.4,2013
13000000,48065672,21 & Over,5.7,2013
40000000,74597643,Escape from Planet Earth,5.8,2013
40000000,44907260,Grudge Match,6,2013
10900000,16505460,Belle,7.1,2013
12000000,15008161,Machete Kills,5.2,2013
28000000,97594140,Safe Haven,6.8,2013
9500000,7800000,Bad Words,6.2,2013
15000000,19145732,The Bling Ring,5.3,2013
11000000,3639345,Empire State,5,2013
23000000,15600000,Behind the Candelabra,6.6,2013
78000000,248384621,Cloudy with a Chance of Meatballs 2,6.4,2013
18000000,97505481,Blue Jasmine,6.9,2013
28000000,1021398,Third Person,5.6,2013
2500000,60141683,A Haunted House,5.5,2013
4800000,10337387,Only God Forgives,5.3,2013
30000000,63372757,Side Effects,6.3,2013
13500000,19255873,La migliore offerta,7.7,2013
30000000,27437881,The Incredible Burt Wonderstone,5.2,2013
10000000,21587700,Mud,6.9,2013
16000000,318982,Adore,6.2,2013
18000000,22309223,The Railway Man,6.6,2013
56000000,19701164,Broken City,5.7,2013
80000000,126546518,Walking With Dinosaurs,5,2013
2900000,74918,No One Lives,5.3,2013
8500000,9747,Welcome to the Punch,5.5,2013
60000000,60052138,Beautiful Creatures,5.5,2013
27220000,5496951,The Frozen Ground,6.2,2013
105000000,347434178,The Smurfs 2,5.5,2013
16000000,5867686,The Immigrant,6,2013
40000000,95020213,42,6.8,2013
10000000,1585582,Lovelace,6,2013
4600000,23198652,The Way Way Back,7.1,2013
28000000,8555008,The Fifth Estate,5.6,2013
25000000,6399,The Adventurer: The Curse of the Midas Box,5.2,2013
25500000,2415472,Blood Ties,5.8,2013
120000000,415440673,The Wolverine,6.4,2013
35000000,42930462,Snitch,5.7,2013
55000000,110000000,Free Birds,5.8,2013
12000000,17654912,Nebraska,7.3,2013
20000000,78378744,Scary Movie 5,4.6,2013
25000000,2054941,Man of Tai Chi,5.6,2013
8500000,22456509,Baggage Claim,5.8,2013
25000000,74188937,August: Osage County,6.8,2013
3000000,11176469,Before Midnight,7.1,2013
5000000,86362372,Paranormal Activity: The Marked Ones,5.3,2013
12000000,35931410,Jobs,6,2013
3500000,25174316,Dark Skies,6,2013
1000000,2963902,In a World...,6.4,2013
35000000,13785015,Paranoia,5.6,2013
5000000,1189612,Repentance,4.8,2013
22000000,15400000,Out of the Furnace,6.4,2013
1500000,3566225,The To Do List,5.6,2013
160000000,788679850,Fast & Furious 6,6.6,2013
20000000,16549477,Battle of the Year,5.9,2013
100000,444098,Upstream Color,6.5,2013
20000000,27187375,Khumba,5.8,2013
10000000,30283,Jimmy P.,4.6,2013
17500000,7018189,Black Nativity,6.2,2013
4000000,9221,The Sacrament,5.4,2013
7000000,6147,Sweetwater,5.7,2013
10000000,1034589,Phantom,5.4,2013
8000000,9630444,Wolf Creek 2,5.6,2013
18000000,7972967,Metallica: Through the Never,6.6,2013
70000000,18662027,Legends of Oz: Dorothy's Return,6.1,2013
4900000,2159041,Austenland,6.6,2013
6500000,2401510,The East,6.3,2013
17000000,71625195,The Best Man Holiday,7,2013
33000000,9494789,The Young and Prodigious T.S. Spivet,6.7,2013
250000,56825,The Canyons,4.4,2013
15,122,Make Your Move,5.9,2013
4000000,350006,The Face of Love,5.8,2013
10000000,653651,Parkland,5.8,2013
5000000,15179302,The Last Exorcism Part II,4.5,2013
6000000,1066471,What Maisie Knew,7.5,2013
35000000,27330000,Mandela: Long Walk to Freedom,6.5,2013
12000000,100129872,Philomena,7.4,2013
10,11,Hross Ã­ oss,6.5,2013
15000000,21766271,Diana,5,2013
7500000,1359910,Gimme Shelter,6.4,2013
18000000,10501938,Getaway,5,2013
1052753,466088,On the Job,5.9,2013
3000000,1675381,Nothing Left to Fear,4.6,2013
1200000,2861020,Home Run,6.5,2013
58000000,44000000,The Internship,6.1,2013
30000000,68129518,Ð¡Ñ‚Ð°Ð»Ð¸Ð½Ð³Ñ€Ð°Ð´,5.5,2013
19000000,381109762,Back to the Future,7.8,1985
1000000,51525171,The Breakfast Club,7.6,1985
20000000,18432000,Ladyhawke,6.6,1985
12305523,36230219,Mad Max Beyond Thunderdome,5.8,1985
30000000,152427960,A View to a Kill,5.8,1985
25000000,15502112,Legend,6.3,1985
19000000,61389680,The Goonies,7.2,1985
3000000,29999213,A Nightmare on Elm Street Part 2: Freddy's Revenge,5.7,1985
44000000,300400432,Rambo: First Blood Part II,6.2,1985
31000000,128499205,Out of Africa,6.7,1985
31000000,300473716,Rocky IV,6.6,1985
25000000,21288692,The Black Cauldron,6.2,1985
15000000,146292009,The Color Purple,7.5,1985
10000000,57500000,Commando,6.3,1985
12500000,238227,King Solomon's Mines,4.9,1985
4000000,14237000,The Return of the Living Dead,7.1,1985
12000000,68706993,Witness,6.7,1985
9000000,24922237,Fright Night,6.8,1985
17900000,6948633,Red Sonja,5.2,1985
3500000,34000000,Day of the Dead,6.7,1985
15000000,14643997,Clue: The Movie,7.1,1985
2200000,21930418,Friday the 13th: A New Beginning,5.2,1985
50000000,23717291,Santa Claus: The Movie,5.9,1985
15000000,10631333,The Purple Rose of Cairo,7,1985
25000000,96773200,The Jewel of the Nile,6.1,1985
900000,2023414,Re-Animator,6.9,1985
9000000,20518905,Porky's Revenge,4.4,1985
4500000,10609321,After Hours,7,1985
6000000,40940662,Pee-wee's Big Adventure,6.5,1985
20000000,45833132,Brewster's Millions,6.5,1985
5000000,27400000,Desperately Seeking Susan,6.2,1985
9000000,7936012,Runaway Train,6.6,1985
25000000,11137801,Return to Oz,6,1985
5000000,502758,Mishima: A Life in Four Chapters,6.3,1985
3200000,10000000,Once Bitten,5.5,1985
10000000,25754284,The Last Dragon,6.8,1985
25000000,9873044,Explorers,6.1,1985
19000000,12918858,Perfect,4.3,1985
114,6700000,Into the Night,6.1,1985
860000,2451545,My Beautiful Laundrette,6.2,1985
2410000,10755447,Missing in Action 2: The Beginning,5,1985
150000000,895921036,Harry Potter and the Goblet of Fire,7.3,2005
150000000,374218673,Batman Begins,7.3,2005
180000000,748806957,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",6.5,2005
54000000,132511035,V for Vendetta,7.6,2005
40000000,158733820,Sin City,7.1,2005
150000000,474968763,Charlie and the Chocolate Factory,6.5,2005
113000000,850000000,Star Wars: Episode III - Revenge of the Sith,7,2005
50000000,104478416,The Hitchhiker's Guide to the Galaxy,6.6,2005
126000000,162949164,The Island,6.4,2005
75000000,532680671,Madagascar,6.4,2005
100000000,330579719,Fantastic Four,5.6,2005
100000000,230427240,Constantine,6.5,2005
40000000,285176741,Wedding Crashers,6.3,2005
62000000,52304001,Ã†on Flux,5.3,2005
56000000,113006880,The Pacifier,5.8,2005
132000000,591739379,War of the Worlds,5.9,2005
85000000,162242962,Memoirs of a Geisha,7.1,2005
26000000,109449237,The 40 Year Old Virgin,6.2,2005
150000000,314432665,Chicken Little,5.6,2005
70000000,368100420,Hitch,6.3,2005
32000000,85167639,Transporter 2,6.1,2005
25000000,122489822,Nanny McPhee,6.1,2005
130000000,211643158,Kingdom of Heaven,6.4,2005
43000000,154749918,Monster-in-Law,5.7,2005
207000000,550000000,King Kong,6.4,2005
53000000,95226116,Be Cool,5.3,2005
50000000,44434439,Into the Blue,5.9,2005
28000000,121147947,Pride & Prejudice,7.6,2005
14000000,178043761,Brokeback Mountain,7.2,2005
75000000,260696994,Robots,5.9,2005
87000000,71073932,xXx: State of the Union,4.8,2005
25000000,39053061,The Sisterhood of the Traveling Pants,6.3,2005
110000000,478207520,Mr. & Mrs. Smith,6.5,2005
75000000,142400065,The Legend of Zorro,5.8,2005
42000000,24127895,Lord of War,6.9,2005
65000000,64321501,Zathura: A Space Adventure,5.9,2005
43000000,56681566,Elektra,5,2005
40000000,117195061,Corpse Bride,7,2005
30000000,192452832,The Curse of the Were-Rabbit,6.6,2005
70000000,88933562,Rumor Has It...,5.2,2005
29000000,21126225,The Jacket,6.6,2005
72000000,96889998,Jarhead,6.4,2005
39000000,38869464,Serenity,7.3,2005
4000000,152925093,Saw II,6.2,2005
58000000,102854431,Just Like Heaven,6.5,2005
50000000,66002004,Herbie Fully Loaded,5.2,2005
57000000,52034889,Elizabethtown,6,2005
45000000,92374674,Four Brothers,6.6,2005
4800000,80578934,Hostel,5.7,2005
15000000,15785148,Kiss Kiss Bang Bang,7.1,2005
88000000,108539911,Cinderella Man,7,2005
15000000,85306374,Match Point,7.1,2005
15000000,51053787,Hoodwinked!,6,2005
25000000,122644820,Hide and Seek,6.2,2005
85000000,131426169,Bewitched,4.9,2005
60000000,55987321,Doom,4.9,2005
60000000,129181830,Cheaper by the Dozen 2,5.8,2005
30000000,50451307,Fever Pitch,5.7,2005
30000000,58405313,Must Love Dogs,6,2005
20000000,7535331,Proof,6.1,2005
80000000,162944923,The Interpreter,6.2,2005
88000000,105316267,The Brothers Grimm,5.4,2005
30000000,18618284,An Unfinished Life,6.9,2005
52000000,77944725,Hostage,6,2005
50000000,110803676,The Dukes of Hazzard,5.2,2005
70000000,130358911,Munich,6.7,2005
19000000,144216468,The Exorcism of Emily Rose,6.2,2005
6500000,24793509,Thank You for Smoking,7.1,2005
22000000,22400154,Deuce Bigalow: European Gigolo,4.8,2005
50000000,94000000,Syriana,6,2005
22000000,57479076,Derailed,6.2,2005
50000000,42093706,Oliver Twist,6.6,2005
43000000,91974818,The Skeleton Key,6.3,2005
12000000,10289,Chaos,6.3,2005
30000000,93772522,Racing Stripes,5.1,2005
7000000,54600000,"Good Night, and Good Luck.",6.4,2005
30000000,76669806,Coach Carter,7.3,2005
32000000,60740827,A History of Violence,6.7,2005
19000000,108047131,The Amityville Horror,6,2005
100000000,202026112,Fun with Dick and Jane,5.9,2005
45000000,50871113,Unleashed,6.5,2005
45000000,16809014,Rebound,5.5,2005
35000000,68915888,Guess Who,5.4,2005
169000,18564702,Keeping Mum,6.5,2005
35000000,30526509,Two for the Money,5.9,2005
2000000,5967038,Harsh Times,6,2005
55000000,223387299,Flightplan,6,2005
30000000,35294470,Assault on Precinct 13,5.9,2005
10000000,45742101,Broken Flowers,6.7,2005
20000000,12482775,The Weather Man,5.7,2005
1000000,27762648,Wolf Creek,5.8,2005
15000000,46770602,Land of the Dead,5.8,2005
28000000,186438883,Walk the Line,7,2005
30000000,42886719,A Lot Like Love,6.5,2005
40000000,46442528,Get Rich or Die Tryin',6.5,2005
45000000,56070433,Kicking & Screaming,5.8,2005
4000000,866999,MirrorMask,6.5,2005
35000000,19294901,Cursed,5,2005
50000000,8342132,Stay,6.4,2005
25000000,27645491,Ice Princess,5.8,2005
82000000,190320568,The Longest Yard,6.2,2005
3000000,18637690,Waiting...,6,2005
32000000,97918663,Are We There Yet?,5.4,2005
80000000,5989640,A Sound of Thunder,4.8,2005
18000000,46201432,The Fog,4.2,2005
135000000,76932943,Stealth,5,2005
15000000,47175038,The Wedding Date,6.2,2005
25000000,2405420,BloodRayne,3.8,2005
130000000,119269486,Sahara,5.6,2005
10000000,17297244,The Matador,6,2005
7000000,49084830,Capote,6.7,2005
35000000,19478106,Valiant,5.3,2005
25000000,82466670,The Constant Gardener,6.7,2005
950000,7022209,Hard Candy,6.8,2005
40000000,68766121,House of Wax,5.3,2005
80000000,10166502,The Great Raid,6.5,2005
50000000,22944502,Domino,6.1,2005
25000000,36351350,Beauty Shop,5.1,2005
50000000,69425966,The Adventures of Sharkboy and Lavagirl,4.3,2005
25000000,15431177,The Greatest Game Ever Played,7,2005
15000000,12036149,The Three Burials of Melquiades Estrada,6.7,2005
1000000,10047674,Cry_Wolf,5.4,2005
30000000,27610873,Goal!: The Dream Begins,6.5,2005
10000000,91196419,White Noise,5.5,2005
475000,3919254,Brick,6.8,2005
30000000,251495,Dominion: Prequel to the Exorcist,4.6,2005
30000000,30536013,The New World,6.1,2005
14200000,674918,Manderlay,6.9,2005
35000000,86369815,Sky High,5.8,2005
900000,381420,The Quiet,5.6,2005
26000000,57891803,Red Eye,6.1,2005
7000000,2697930,Everything is Illuminated,7.4,2005
1500000,712294,The Ballad of Jack and Rose,6.4,2005
45000000,72028752,"Yours, Mine & Ours",5.7,2005
45000000,38058335,The Producers,5.9,2005
818418,4851244,Romanzo criminale,6.9,2005
8000000,22201636,Hustle & Flow,6.2,2005
1000000,13350369,Transamerica,6.5,2005
20000000,10442808,Alone in the Dark,3.5,2005
20000000,67192859,Boogeyman,4.5,2005
13000000,23727301,Les PoupÃ©es Russes,6.7,2005
30000000,15007991,The Cave,5.2,2005
40000000,31670620,Rent,6.5,2005
1500000,11098131,The Squid and the Whale,6.7,2005
2000000,653621,Inside Deep Throat,6.8,2005
7500000,143000,Man-Thing,3.9,2005
1549000,7096000,Tau man ji D,6,2005
4750000,206871,Tamara,4.9,2005
10284523,11588205,Shopgirl,5.8,2005
35000000,25224242,North Country,6.8,2005
450000,973525,Conversations with Other Women,6.3,2005
8000000,852872,Down in the Valley,5.8,2005
12000000,84967,Mozart and the Whale,6.8,2005
30000000,34252847,Bad News Bears,5.5,2005
14000000,32645546,Because of Winn-Dixie,6.1,2005
25000000,13411957,Lords of Dogtown,6.9,2005
2000000,5048693,The Proposition,7,2005
9600000,4386236,The Lost City,6.4,2005
30000000,25473093,Dark Water,5.2,2005
3000000,11718595,Dave Chappelle's Block Party,7,2005
14000000,6856989,Bee Season,5.1,2005
8000000,2019009,Maurice Richard,5.5,2005
3000000,9879971,Tsotsi,6.8,2005
50000000,111340801,Underworld: Evolution,6.3,2006
200000000,1065659812,Pirates of the Caribbean: Dead Man's Chest,6.8,2006
120000000,461983149,Cars,6.4,2006
150000000,599045960,Casino Royale,7.1,2006
125000000,758239851,The Da Vinci Code,6.4,2006
12000000,114194847,Step Up,6.7,2006
80000000,660940780,Ice Age: The Meltdown,6.4,2006
150000000,397850012,Mission: Impossible III,6.3,2006
35000000,326551094,The Devil Wears Prada,7,2006
90000000,289847354,The Departed,7.7,2006
85000000,194168700,The Holiday,6.7,2006
40000000,109676311,The Prestige,7.8,2006
110000000,574480841,Night at the Museum,6.2,2006
25000000,135330182,Babel,6.7,2006
76000000,69959751,Children of Men,7.3,2006
270000000,391081192,Superman Returns,5.3,2006
18000000,261572744,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,6.4,2006
82500000,237681299,Click,5.9,2006
52000000,204999686,The Break-Up,5.5,2006
45000000,184376254,Inside Man,7.2,2006
80000000,155019340,Over the Hedge,6.2,2006
50000000,132180323,Perfume: The Story of a Murderer,7,2006
100000000,170877916,Blood Diamond,7.2,2006
12000000,42931041,Crank,6.5,2006
27000000,56308881,Lucky Number Slevin,7.3,2006
40000000,120455994,Eight Below,6.6,2006
25000000,117719158,Final Destination 3,5.8,2006
50000000,97607453,Silent Hill,6.3,2006
20000000,33889159,She's the Man,6.3,2006
35000000,15304890,The Fountain,6.7,2006
100000000,384335608,Happy Feet,5.8,2006
24000000,155721132,Rocky Balboa,6.4,2006
149000000,64459316,Flushed Away,6,2006
80000000,37384046,The Wild,5.2,2006
75000000,180557550,DÃ©jÃ  Vu,6.5,2006
100000000,249288105,Eragon,4.8,2006
40000000,114830111,The Lake House,6.3,2006
45000000,178262620,Scary Movie 4,5.3,2006
75000000,140175006,Monster House,6.3,2006
50000000,88715192,Failure to Launch,5.6,2006
40000000,120175290,Apocalypto,7.1,2006
50000000,55181129,The Ant Bully,5.5,2006
15000000,69623713,The Hills Have Eyes,6,2006
28000000,38159905,Just My Luck,5.7,2006
85000000,59908565,The Good Shepherd,5.9,2006
30000000,31070211,Ultraviolet,5,2006
135000000,163794509,Miami Vice,5.7,2006
18000000,41009669,John Tucker Must Die,6,2006
31000000,28000000,Tristan & Isolde,6.2,2006
90000000,65900249,Flags of Our Fathers,6.7,2006
2000000,5179037,Shortbus,6.5,2006
50000000,69834815,Curious George,5.8,2006
40000000,38755073,The Wicker Man,4,2006
17000000,57103895,Smokin' Aces,6.3,2006
50000000,87528173,RV,5.7,2006
65000000,43545364,We Are Marshall,6.5,2006
40000000,86915017,The Illusionist,7,2006
17500000,19179969,Beerfest,5.8,2006
25000000,5549200,The Contract,5.4,2006
55000000,9450897,All the King's Men,5.4,2006
40000000,138259062,Big Momma's House 2,5.6,2006
70000000,38629478,Basic Instinct 2,4.5,2006
5000000,26888376,Clerks II,6.9,2006
72500000,162966177,Talladega Nights: The Ballad of Ricky Bobby,6.2,2006
55000000,307077295,The Pursuit of Happyness,7.5,2006
40000000,60474340,Marie Antoinette,6.5,2006
37665000,14655628,Freedomland,5.3,2006
6000000,48027970,The Last King of Scotland,7.3,2006
10000000,163876815,Saw III,6,2006
30000000,495303,Idiocracy,6.1,2006
32000000,80197993,Nacho Libre,5.5,2006
50000000,49111202,The Black Dahlia,5.8,2006
160000000,181674817,Poseidon,5.3,2006
17000000,7314027,American Dreamz,4.6,2006
16800000,2281089,Fur: An Imaginary Portrait of Diane Arbus,6.3,2006
54000000,130431368,"You, Me and Dupree",5.3,2006
8000000,100523181,Little Miss Sunshine,7.3,2006
64000000,101595121,Little Man,5.6,2006
12000000,38368909,Employee of the Month,5.4,2006
25000000,119188334,The Omen,5.2,2006
19000000,68673228,Letters from Iwo Jima,6.9,2006
8500000,5480996,A Scanner Darkly,6.7,2006
30000000,53653224,Stranger Than Fiction,6.9,2006
63000000,162945894,World Trade Center,5.9,2006
35000000,42064105,A Good Year,6.4,2006
12000000,1381665,Snow Cake,7.4,2006
15500000,7385434,Itâ€™s a Boy Girl Thing,6.2,2006
20000000,48548426,Date Movie,3.9,2006
23000000,38505009,Accepted,6.1,2006
85000000,197309027,Open Season,6.1,2006
51000000,72779000,Barnyard,5.3,2006
3700000,3338228,Unknown,6.4,2006
70000000,154937680,Dreamgirls,6.5,2006
33000000,62022014,Snakes on a Plane,5.2,2006
6500000,13368437,Friends with Money,5,2006
11000000,72778712,Jackass Number Two,6.4,2006
70000000,55011732,The Guardian,7,2006
17000000,374743,Southland Tales,4.9,2006
85000000,158468292,The Fast and the Furious: Tokyo Drift,6.1,2006
30000000,35078241,Miss Potter,6.2,2006
38000000,29907685,Pulse,5.1,2006
15000000,10903846,Black Snake Moan,6.3,2006
50000000,9448082,Goya's Ghosts,6.7,2006
25000000,11772461,The Hoax,6.5,2006
20000000,22165608,The Marine,5,2006
12000000,6754898,Running with Scissors,5.6,2006
50000000,61112916,The Shaggy Dog,4.6,2006
40000000,23937870,Stormbreaker,5,2006
6000000,57231524,Madea's Family Reunion,6,2006
85000000,144,Charlotte's Web,6,2006
30000000,34742066,Take the Lead,6.4,2006
35000000,12506188,Zoom,5.1,2006
12000000,23006849,Aquamarine,5.9,2006
10000000,7177143,Rescue Dawn,6.6,2006
6500000,22889018,The Wind That Shakes the Barley,6.5,2006
55000000,65664721,16 Blocks,6.1,2006
4000000,31584901,Scoop,6.2,2006
45000000,38399961,Last Holiday,6.4,2006
15000000,49469904,Notes on a Scandal,6.3,2006
15000000,76286096,United 93,6.6,2006
994000,165000,Kidulthood,6.5,2006
21000000,480314,DOA: Dead or Alive,4.9,2006
15000000,123384128,The Queen,6.6,2006
60000000,77920346,The Sentinel,5.6,2006
32000000,5914908,The Good German,5.8,2006
60000000,17800000,Flyboys,6.1,2006
15000000,9500000,Running Scared,6.8,2006
25000000,16158487,Catch and Release,6,2006
20000000,39143839,The Grudge 2,5.3,2006
8000000,143451,10th & Wolf,6,2006
45000000,82800000,Firewall,5.4,2006
18000000,1196307,Seraphim Falls,5.8,2006
2000000,622806,Sherrybaby,6.5,2006
24000000,23321954,Alatriste,5.7,2006
22000000,13405595,Tenacious D in The Pick of Destiny,6.2,2006
20000000,41237648,Man of the Year,5.4,2006
20000000,37597471,The Covenant,5.2,2006
15000000,66966987,When a Stranger Calls,5.4,2006
13000000,1151330,Infamous,5.5,2006
500000,745327,Another Gay Movie,5.1,2006
11000000,46396427,Dhoom 2,6.5,2006
9000000,21510851,Black Christmas,5.3,2006
13000000,11130889,The Astronaut Farmer,6.2,2006
8000000,426224,Fido,6.7,2006
20000000,21170563,ATL,5.3,2006
4000000,8059140,Bug,5.6,2006
75000000,42285169,Lady in the Water,5.2,2006
30000000,41480851,Gridiron Gang,6.5,2006
100000,10178331,Facing the Giants,6.8,2006
4000000,13401952,The History Boys,5.6,2006
12000000,20138836,The Namesake,7,2006
1000000,46243000,An Inconvenient Truth,6.5,2006
4000000,4630045,Let's Go to Prison,5.4,2006
2380000,8176544,This Is England,7.1,2006
20000000,17807569,School for Scoundrels,5.5,2006
26000000,17496992,Annapolis,5.8,2006
14500000,22963701,IndigÃ¨nes,6.7,2006
15000000,21000000,Flicka,6.1,2006
9000000,27105095,Stay Alive,5.3,2006
15000000,11992014,The Return,5.2,2006
2000000,300000,Ten Canoes,5.9,2006
210000000,234360014,X-Men: The Last Stand,6.2,2006
1000000,1678874,Who Killed the Electric Car?,6.6,2006
8000000,18948425,Akeelah and the Bee,6.6,2006
5000000,3833507,Trailer Park Boys: The Movie,6.3,2006
8000000,382267,First Snow,6.6,2006
12000000,5542025,For Your Consideration,5.4,2006
79000,245000,The Foot Fist Way,5.3,2006
1000000,7202,Special,6.5,2006
130000000,789804554,Harry Potter and the Prisoner of Azkaban,7.4,2004
30000000,152159461,Kill Bill: Vol. 2,7.5,2004
50000000,40203020,Bridget Jones: The Edge of Reason,6,2004
20000000,72258126,Eternal Sunshine of the Spotless Mind,7.8,2004
29000000,115603229,The Notebook,7.5,2004
92000000,631442092,The Incredibles,7.2,2004
75000000,288500217,The Bourne Supremacy,7.1,2004
175000000,497409852,Troy,6.8,2004
100000000,347451894,National Treasure,6.4,2004
120000000,347234916,"I, Robot",6.6,2004
75000000,196482882,50 First Dates,6.5,2004
17000000,129042871,Mean Girls,6.8,2004
160000000,300257475,Van Helsing,5.9,2004
